,,,Visitante,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,,26/6/2026,1:00,J3,Túnez,,0,1,,Países Bajos,1,58,4F,4,,Túnez,2,3,0,2,1,1,2,-1,1,Túnez,,,Túnez,,,,K,Colombia,4,3,1,1,1,4,4,0,2K,2K,0,1,P.1 (4),4,2,P.2 (2),0,1,0,1,2,P.2 (2),1,1,0,2,P.2 (2),1,2,P.2 (2),0,1,0,1,2,P.2 (2),1,1,0,2,P.2 (2),1,2,P.2 (2),0,2,-,-,2,-,-,2,,2,-,2,,4,12,1,4.1,4,,4K,Uzbekistán
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,Inglaterra,9,3,3,0,0,7,2,5,1L,1L,0,1,P.1 (4),9,1,-,-,-,-,-,1,-,-,-,-,1,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,1,-,-,1,-,-,1,-,-,1,,1,-,1,,1,12,1,1.1,1,,1L,Inglaterra
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,L,Croacia,4,3,1,1,1,4,3,1,2L,2L,0,1,P.1 (4),4,2,P.2 (2),0,1,0,1,2,P.2 (2),1,1,0,2,P.2 (2),1,2,P.2 (2),0,1,0,1,2,P.2 (2),1,1,0,2,P.2 (2),1,2,P.2 (2),1,2,-,-,2,-,-,2,,2,-,2,,2,12,1,2.1,2,,2L,Croacia
NombreEquipo,G,4,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,G,15/6/2026,21:00,J1,Bélgica,,1,1,,Egipto,1,16,,Grupo G,,,,,,,,,,,,,,,,,,,L,Ghana,4,3,1,1,1,3,3,0,3L,3L,0,1,P.1 (4),4,2,P.2 (2),0,1,0,1,2,P.2 (2),1,1,0,2,P.2 (2),1,2,P.2 (2),0,1,0,1,2,P.2 (2),1,1,0,2,P.2 (2),1,2,P.2 (2),0,3,-,-,3,-,-,3,,3,-,3,,3,12,1,3.1,3,,3L,Ghana
Bélgica,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,16/6/2026,3:00,J1,Irán,,1,0,,Nueva Zelanda,1,15,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,L,Panamá,0,3,0,0,3,0,6,-6,4L,4L,0,1,P.1 (4),0,4,-,-,-,-,-,4,-,-,-,-,4,-,-,4,-,-,-,-,-,4,-,-,-,-,4,-,-,4,-,-,4,-,-,4,-,-,4,,4,-,4,,4,12,1,4.1,4,,4L,Panamá
Egipto,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,21/6/2026,21:00,J2,Bélgica,,2,1,,Irán,1,39,1G,1,,Bélgica,7,3,2,1,0,6,3,3,1,Bélgica,,,Bélgica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irán,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,22/6/2026,3:00,J2,Nueva Zelanda,,0,1,,Egipto,1,40,2G,2,,Egipto,5,3,1,2,0,2,1,1,1,Egipto,,,Egipto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueva Zelanda,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,5:00,J3,Egipto,,0,0,,Irán,1,63,3G,3,,Irán,4,3,1,1,1,2,2,0,1,Irán,,,Irán,,,"1; normal 2; sin ultimo clas, 3, media total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,5:00,J3,Nueva Zelanda,,1,3,,Bélgica,1,64,4G,4,,Nueva Zelanda,0,3,0,0,3,1,5,-4,1,Nueva Zelanda,,,Nueva Zelanda,,,1,Grupo,Selección,Pts,J,G,E,P,GF,GC,DG,PosF1,PosF3,,,,PTS,Posicion1,Empate1,DG,Posicion2,Empate2,GF,Posicion3,Empate3,OrdenAlfa,PosicionF1,,PosicionF2,Criterio/Fila,PosicionF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POS,,CANT,CONCAT,DESEMPATE EN SELECTOR,,POSGRUPO,PAIS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,A,Corea del Sur,4,3,1,1,1,4,4,0,2,2,4A,,,4,2,Pos. 2 (7),0,2,Pos. 2 (5),4,2,-,-,2,,2,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1.1,1,,1,Ecuador
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,3B,B,Bosnia y Herzegovina,4,3,1,1,1,3,3,0,3,3,4B,,,4,2,Pos. 2 (7),0,2,Pos. 2 (5),3,3,Pos. 3 (2),10,3,,"3,003",2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2.1,2,,2,Corea del Sur
NombreEquipo,H,4,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,H,15/6/2026,18:00,J1,España,,2,1,,Cabo Verde,1,14,,Grupo H,,,,,,,,,,,,,,,,,,3C,C,Escocia,3,3,1,0,2,3,4,-1,9,9,4C,,,3,9,-,-,9,-,-,9,-,-,9,,9,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,3.2,3,,3,Bosnia y Herzegovina
España,,,Visitante,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,,16/6/2026,0:00,J1,Arabia Saudita,,0,1,,Uruguay,1,13,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,3D,D,Paraguay,4,3,1,1,1,1,1,0,6,6,4D,,,4,2,Pos. 2 (7),0,2,Pos. 2 (5),1,6,-,-,6,,6,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,3.2,3,,4,Ghana
Cabo Verde,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,21/6/2026,18:00,J2,España,,2,0,,Arabia Saudita,1,38,1H,1,,España,9,3,3,0,0,5,1,4,1,España,,,España,,,3E,E,Ecuador,5,3,1,2,0,1,0,1,1,1,4E,,,5,1,-,-,1,-,-,1,-,-,1,,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,5.1,5,,5,Irán
Arabia Saudita,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,22/6/2026,0:00,J2,Uruguay,,1,0,,Cabo Verde,1,37,2H,2,,Uruguay,6,3,2,0,1,2,1,1,1,Uruguay,,,Cabo Verde,,,3F,F,Suecia,2,3,0,2,1,2,3,-1,10,10,4F,,,2,10,-,-,10,-,-,10,-,-,10,,10,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,6.1,6,,6,Paraguay
Uruguay,,,Empate,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,,27/6/2026,2:00,J3,Cabo Verde,,1,1,,Arabia Saudita,1,65,3H,3,,Cabo Verde,1,3,0,1,2,2,4,-2,1,Cabo Verde,,,Arabia Saudita,,,3G,G,Irán,4,3,1,1,1,2,2,0,5,5,4G,,,4,2,Pos. 2 (7),0,2,Pos. 2 (5),2,5,-,-,5,,5,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,7.2,7,,7,Noruega
,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,2:00,J3,Uruguay,,0,1,,España,1,66,4H,4,,Arabia Saudita,1,3,0,1,2,1,4,-3,1,Arabia Saudita,,,Uruguay,,,3H,H,Cabo Verde,1,3,0,1,2,2,4,-2,11,11,4H,,,1,11,Pos. 11 (2),-2,11,Pos. 11 (2),2,11,-,-,11,,11,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,7.2,7,,8,RD Congo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3I,I,Noruega,4,3,1,1,1,4,5,-1,7,7,4I,,,4,2,Pos. 2 (7),-1,7,Pos. 7 (2),4,7,Pos. 7 (2),3,7,,"7,007",6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,1,9.1,9,,9,Escocia
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,3J,J,Argelia,1,3,0,1,2,1,3,-2,12,12,4J,,,1,11,Pos. 11 (2),-2,11,Pos. 11 (2),1,12,-,-,12,,12,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,10.1,10,,10,Suecia
NombreEquipo,I,4,Local,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,I,16/6/2026,21:00,J1,Francia,,2,1,,Senegal,1,17,,Grupo I,,,,,,,,,,,,,,,,,,3K,K,RD Congo,4,3,1,1,1,4,5,-1,8,8,4K,,,4,2,Pos. 2 (7),-1,7,Pos. 7 (2),4,7,Pos. 7 (2),1,8,,"8,008",7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,11.1,11,,11,Cabo Verde
Francia,,,Visitante,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,,17/6/2026,0:00,J1,Irak,,1,2,,Noruega,1,18,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,3L,L,Ghana,4,3,1,1,1,3,3,0,4,4,4L,,,4,2,Pos. 2 (7),0,2,Pos. 2 (5),3,3,Pos. 3 (2),5,4,,"4,004",3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1,12.1,12,,12,Argelia
Senegal,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,22/6/2026,23:00,J2,Francia,,4,1,,Irak,1,42,1I,1,,Francia,9,3,3,0,0,9,3,6,1,Francia,,,Francia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irak,,,Empate,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,,23/6/2026,2:00,J2,Noruega,,1,1,,Senegal,1,41,2I,2,,Senegal,4,3,1,1,1,3,3,0,1,Senegal,,,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noruega,,,Visitante,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,,26/6/2026,21:00,J3,Noruega,,1,3,,Francia,1,61,3I,3,,Noruega,4,3,1,1,1,4,5,-1,1,Noruega,,,Irak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Local,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,,26/6/2026,21:00,J3,Senegal,,1,0,,Irak,1,62,4I,4,,Irak,0,3,0,0,3,2,7,-5,1,Irak,,,Noruega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,J,4,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,J,17/6/2026,3:00,J1,Argentina,,1,0,,Argelia,1,19,,Grupo J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,,,Local,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,-,P.3 (2),,,17/6/2026,6:00,J1,Austria,,1,0,,Jordania,1,20,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argelia,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,22/6/2026,19:00,J2,Argentina,,1,0,,Austria,1,43,1J,1,,Argentina,9,3,3,0,0,4,0,4,1,Argentina,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,,,Empate,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,,23/6/2026,5:00,J2,Jordania,,1,1,,Argelia,1,44,2J,2,,Austria,6,3,2,0,1,2,1,1,1,Austria,,,Argelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordania,,,Visitante,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,,28/6/2026,4:00,J3,Argelia,,0,1,,Austria,1,69,3J,3,,Argelia,1,3,0,1,2,1,3,-2,1,Argelia,,,Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Visitante,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,P.3 (2),-,,,28/6/2026,4:00,J3,Jordania,,0,2,,Argentina,1,70,4J,4,,Jordania,1,3,0,1,2,1,4,-3,1,Jordania,,,Jordania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,K,4,Local,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,K,17/6/2026,19:00,J1,Portugal,,3,1,,RD Congo,1,23,,Grupo K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,Visitante,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,,18/6/2026,4:00,J1,Uzbekistán,,1,2,,Colombia,1,24,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RD Congo,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,23/6/2026,19:00,J2,Portugal,,3,1,,Uzbekistán,1,47,1K,1,,Portugal,9,3,3,0,0,8,3,5,1,Portugal,,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistán,,,Empate,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,,24/6/2026,4:00,J2,Colombia,,1,1,,RD Congo,1,48,2K,2,,Colombia,4,3,1,1,1,4,4,0,1,Colombia,,,RD Congo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,,,Visitante,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,,28/6/2026,1:30,J3,Colombia,,1,2,,Portugal,1,71,3K,3,,RD Congo,4,3,1,1,1,4,5,-1,1,RD Congo,,,Uzbekistán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Local,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,,28/6/2026,1:30,J3,RD Congo,,2,1,,Uzbekistán,1,72,4K,4,,Uzbekistán,0,3,0,0,3,3,7,-4,1,Uzbekistán,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,L,4,Local,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,L,17/6/2026,22:00,J1,Inglaterra,,2,1,,Croacia,1,22,,Grupo L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inglaterra,,,Local,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,,18/6/2026,1:00,J1,Ghana,,1,0,,Panamá,1,21,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croacia,,,Local,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,,23/6/2026,22:00,J2,Inglaterra,,2,1,,Ghana,1,45,1L,1,,Inglaterra,9,3,3,0,0,7,2,5,1,Inglaterra,,,Inglaterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,,,Visitante,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,,24/6/2026,1:00,J2,Panamá,,0,2,,Croacia,1,46,2L,2,,Croacia,4,3,1,1,1,4,3,1,1,Croacia,,,Croacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panamá,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,23:00,J3,Panamá,,0,3,,Inglaterra,1,67,3L,3,,Ghana,4,3,1,1,1,3,3,0,1,Ghana,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Empate,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,,27/6/2026,23:00,J3,Croacia,,1,1,,Ghana,1,68,4L,4,,Panamá,0,3,0,0,3,0,6,-6,1,Panamá,,,Panamá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,EN 16 y en el 3ºy4º puesto son diferentes,,,,,,,,,,,,,Dieciseisavos de final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO BORRAR ESTO EN 16S,,,,,,,,,PARTIDO,FECHA,,LOCAL,VISITANTE,,,,,,,,,,Fecha,Hora,#,Casa,X,Gol,Gol,X,Fuera,,,,Mejores terceros,,,,,,,,,,,,¡EMPATE! Puedes seleccionar el orden de los empatados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A,2B,,República Checa,A,B,A,12,,73,"46201,75",2A-2B,República Checa,Canadá,,,,,,,,,1/16,28/6/2026,21:00,73,República Checa,4,1,1,3,Canadá,1,73,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,4,,,,Grupos mejores 3ºs: ,ABDEGIKL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E,3ABCDF,,Brasil,E,TOTAL,B,12,,74,"46202,75",1E-3ABCDF,Alemania,Corea del Sur,,,,,,,,,,29/6/2026,19:00,76,Brasil,,2,1,,Japón,1,76,1,1,,Ecuador,5,3,1,2,0,1,0,1,1,Ecuador,,,,,,,,,Los 8 mejores terceros son…,GRUPO,ORDEN,,Por orden alfabetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F,2C,,Alemania,F,C,C,12,,75,"46202,75",1F-2C,Países Bajos,Marruecos,,,,,,,,,,29/6/2026,22:30,74,Alemania,,2,1,,Corea del Sur,1,74,2,2,,Corea del Sur,4,3,1,1,1,4,4,0,1,Corea del Sur,,,,1A - 3E,,,,,,E,4,,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C,2F,,Países Bajos,C,F,D,12,,76,"46202,75",1C-2F,Brasil,Japón,,,,,,,,,,30/6/2026,3:00,75,Países Bajos,4,1,1,3,Marruecos,1,75,3,3,,Bosnia y Herzegovina,4,3,1,1,1,3,3,0,2,Bosnia y Herzegovina,3,,,1B - 3G,,,,,,A,1,,2,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1I,3CDFGH,,Senegal,I,TOTAL,E,12,,77,"46203,75",1I-3CDFGH,Francia,Paraguay,,,,,,,,,,30/6/2026,19:00,78,Costa de Marfil,3,1,1,4,Senegal,1,78,4,4,,Ghana,4,3,1,1,1,3,3,0,2,Ghana,4,,,1D - 3B,,,,,,B,2,,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E,2I,,Francia,E,I,F,12,,78,"46203,75",2E-2I,Costa de Marfil,Senegal,,,,,,,,,,30/6/2026,23:00,77,Francia,,2,0,,Paraguay,1,77,5,5,,Irán,4,3,1,1,1,2,2,0,1,Irán,,,,1E - 3A,,,,,,L,8,,4,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A,3CEFHI,,Ecuador,A,TOTAL,G,12,,79,"46203,75",1A-3CEFHI,México,Ecuador,,,,,,,,,,1/7/2026,3:00,79,México,0,1,1,1,Ecuador,1,79,6,6,,Paraguay,4,3,1,1,1,1,1,0,1,Paraguay,,,,1G - 3I,,,,,,G,5,,5,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1L,3EHIJK,,Inglaterra,L,TOTAL,H,12,,80,"46204,75",1L-3EHIJK,Inglaterra,RD Congo,,,,,,,,,,1/7/2026,18:00,80,Inglaterra,,3,1,,RD Congo,1,80,7,7,,Noruega,4,3,1,1,1,4,5,-1,2,Noruega,7,,,1I - 3D,,,,,,D,3,,6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D,3BEFIJ,,Noruega,D,TOTAL,I,12,,81,"46204,75",1D-3BEFIJ,Turquía,Bosnia y Herzegovina,,,,,,,,,,1/7/2026,22:00,82,Bélgica,3,1,1,4,Noruega,1,82,8,8,,RD Congo,4,3,1,1,1,4,5,-1,2,RD Congo,8,,,1K - 3L,,,,,,I,6,,7,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1G,3AEHIJ,,Turquía,G,TOTAL,J,12,,82,"46204,75",1G-3AEHIJ,Bélgica,Noruega,,,,,,,,,,2/7/2026,2:00,81,Turquía,,3,1,,Bosnia y Herzegovina,1,81,9,9,,Escocia,3,3,1,0,2,3,4,-1,1,Escocia,,,,1L - 3K,,,,,,K,7,,8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2K,2L,,España,K,L,K,12,,83,"46205,75",2K-2L,Colombia,Croacia,,,,,,,,,,2/7/2026,21:00,84,España,,2,0,,Austria,1,84,10,10,,Suecia,2,3,0,2,1,2,3,-1,1,Suecia,,,,,,,,,,,,,Corresponde a los grupos…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
